year,serial,month,cpsid,asecflag,asecwth,pernum,cpsidp,cpsidv,asecwt,age,sex,empstat,occ2010,ind1990,uhrsworkt,educ,incwage,implied_hourly_wage
2025,51966,3,20250202384200,1,2069.92,1,20250202384201,202502023842011,2069.92,28,Female,10,4840,411,40,81,12000,5.769230769230769
2025,51966,3,20250202384200,1,2069.92,2,20250202384202,202502023842021,2521.89,28,Male,10,9610,750,35,81,15000,8.241758241758241
2025,51967,3,20241200645100,1,2563.12,1,20241200645101,202412006451011,2563.12,56,Male,10,5240,700,40,73,36000,17.307692307692307
2025,51969,3,20240301370100,1,2121.55,1,20240301370101,202403013701011,2121.55,68,Female,10,10,820,40,123,200000,96.15384615384616
2025,51970,3,20240302937400,1,1160.65,1,20240302937401,202403029374011,1160.65,49,Male,10,430,410,42,123,260000,119.04761904761905
2025,51970,3,20240302937400,1,1160.65,2,20240302937402,202403029374021,1160.65,48,Female,10,4840,741,40,111,75000,36.05769230769231
2025,51971,3,20231200008800,1,1237.82,1,20231200008801,202312000088011,1237.82,52,Male,10,3040,831,40,125,150000,72.11538461538461
2025,51971,3,20231200008800,1,1237.82,2,20231200008802,202312000088021,1237.82,45,Female,10,1760,850,40,125,75000,36.05769230769231
2025,51972,3,20240202426800,1,2336.16,1,20240202426801,202402024268011,2336.16,49,Male,10,430,732,50,92,53000,20.384615384615383
2025,51978,3,20250300608000,1,2178.63,1,20250300608001,202503006080011,2178.63,60,Male,10,2100,841,70,124,1000000,274.72527472527474
2025,51978,3,20250300608000,1,2178.63,2,20250300608002,202503006080021,2178.63,55,Female,10,2630,741,50,111,600000,230.76923076923077
2025,51980,3,20250102587500,1,2274.96,1,20250102587501,202501025875011,2274.96,42,Male,10,6260,60,40,73,30000,14.423076923076923
2025,51980,3,20250102587500,1,2274.96,2,20250102587502,202501025875021,2274.96,40,Female,10,4230,761,50,73,20000,7.6923076923076925
2025,51982,3,20240305385000,1,2568.67,1,20240305385002,202403053850021,2568.67,34,Male,10,1006,711,40,111,70000,33.65384615384615
2025,51983,3,20231200010600,1,1071.9,1,20231200010601,202312000106011,1071.9,72,Female,10,8965,432,28,73,5000,3.434065934065934
2025,51983,3,20231200010600,1,1071.9,2,20231200010602,202312000106021,1400.4,48,Female,10,540,711,40,91,62000,29.807692307692307
2025,51983,3,20231200010600,1,1071.9,3,20231200010603,202312000106031,2362.01,23,Male,10,7010,842,40,92,10000,4.8076923076923075
2025,51984,3,20231200012000,1,2085.11,1,20231200012001,202312000120011,2085.11,38,Female,10,5840,711,40,73,38480,18.5
2025,51987,3,20250200013200,1,2480.83,1,20250200013201,202502000132011,2480.83,36,Female,10,2340,860,40,123,84600,40.67307692307692
2025,51987,3,20250200013200,1,2480.83,2,20250200013202,202502000132021,2109.8,40,Female,10,2200,850,40,123,75000,36.05769230769231
2025,51989,3,20250302432700,1,2265.39,1,20250302432701,202503024327011,2265.39,46,Male,10,1050,732,30,73,120000,76.92307692307692
2025,51990,3,20250302574100,1,2638.41,1,20250302574101,202503025741011,2638.41,24,Male,10,4020,641,40,73,24000,11.538461538461538
2025,51993,3,20240104719700,1,2420.62,1,20240104719701,202401047197011,2420.62,27,Male,10,800,890,50,123,63500,24.423076923076923
2025,51993,3,20240104719700,1,2420.62,2,20240104719702,202401047197021,2420.62,28,Female,10,3320,831,43,123,111000,49.64221824686941
2025,51995,3,20241201463500,1,1845.67,1,20241201463501,202412014635011,1845.67,54,Male,10,6420,60,50,111,75000,28.846153846153847
2025,51996,3,20250105813000,1,1472.77,1,20250105813001,202501058130011,1472.77,35,Male,10,9600,180,42,73,42000,19.23076923076923
2025,51997,3,20250203365900,1,1703.65,1,20250203365901,202502033659011,1703.65,43,Female,10,5400,840,40,92,32000,15.384615384615385
2025,51997,3,20250203365900,1,1703.65,2,20250203365902,202502033659021,2020.08,19,Male,10,6260,60,40,71,35000,16.826923076923077
2025,51999,3,20231200009400,1,2203.98,2,20231200009402,202312000094021,2203.98,60,Male,10,4700,580,40,81,125000,60.09615384615385
2025,52001,3,20240202287800,1,2426.26,2,20240202287802,202402022878021,1987.13,43,Female,10,5400,741,40,73,12002,5.770192307692308
2025,52002,3,20250105008700,1,2202.09,2,20250105008702,202501050087021,2202.09,59,Male,10,10,60,50,111,250000,96.15384615384616
2025,52003,3,20240100438200,1,1919.83,2,20240100438202,202401004382021,1919.83,69,Male,10,2340,932,40,111,90000,43.26923076923077
2025,52004,3,20231200012600,1,2784.9,1,20231200012601,202312000126012,2784.9,39,Female,10,4850,840,40,73,150000,72.11538461538461
2025,52005,3,20231200011200,1,1537.55,1,20231200011201,202312000112011,1537.55,36,Female,10,1107,732,40,111,101560,48.82692307692308
2025,52005,3,20231200011200,1,1537.55,2,20231200011202,202312000112021,1537.55,40,Male,10,1107,732,40,111,135000,64.90384615384616
2025,52007,3,20241202369400,1,2889.68,1,20241202369401,202412023694011,2889.68,41,Female,10,2000,842,40,125,250000,120.1923076923077
2025,52008,3,20241200738800,1,1750.43,1,20241200738801,202412007388011,1750.43,42,Female,10,2310,842,70,123,65000,17.857142857142858
2025,52009,3,20250206270500,1,2447.51,1,20250206270501,202502062705011,2447.51,34,Female,10,2016,831,45,111,64000,27.35042735042735
2025,52011,3,20241203839200,1,1169.32,3,20241203839203,202412038392031,4129.74,49,Male,10,4620,810,40,111,38500,18.509615384615383
2025,52012,3,20250206194700,1,2010.38,1,20250206194701,202502061947011,2010.38,43,Female,10,3255,831,48,111,95000,38.06089743589744
2025,52013,3,20240200482000,1,1933.08,1,20240200482001,202402004820011,1933.08,32,Female,10,4710,500,40,123,80000,38.46153846153846
2025,52016,3,20241205281000,1,1927.94,1,20241205281001,202412052810011,1927.94,25,Male,10,2540,850,15,125,13000,16.666666666666668
2025,52017,3,20241202027400,1,3645.63,1,20241202027401,202412020274011,3645.63,21,Female,10,4950,682,40,111,62000,29.807692307692307
2025,52019,3,20240302393000,1,2625.87,1,20240302393001,202403023930011,2625.87,35,Female,10,2300,862,60,73,45000,14.423076923076923
2025,52019,3,20240302393000,1,2625.87,2,20240302393002,202403023930021,2980.22,26,Female,10,4050,641,40,73,35000,16.826923076923077
2025,52020,3,20240205616800,1,1148.42,1,20240205616801,202402056168011,1148.42,27,Female,10,3255,831,48,111,90000,36.05769230769231
2025,52021,3,20241205007900,1,1169.32,1,20241205007901,202412050079011,1169.32,74,Female,10,2750,880,9,125,12000,25.641025641025642
2025,52025,3,20250100788400,1,1671.14,1,20250100788401,202501007884011,1671.14,47,Female,10,5860,831,40,73,35000,16.826923076923077
2025,52028,3,20240104508500,1,1729.64,1,20240104508501,202401045085011,1729.64,77,Male,10,1650,891,20,125,175000,168.26923076923077
2025,52029,3,20250303644900,1,1646.52,1,20250303644901,202503036449011,1646.52,49,Female,10,4965,631,40,111,14000,6.730769230769231
2025,52030,3,20250302406000,1,2862.3,1,20250302406001,202503024060011,2862.3,54,Female,10,4510,772,30,91,12000,7.6923076923076925
2025,52033,3,20250102598400,1,2004.81,1,20250102598401,202501025984011,2004.81,19,Male,10,4230,761,40,73,20000,9.615384615384615
2025,52033,3,20250102598400,1,2004.81,2,20250102598402,202501025984021,1329.72,47,Male,10,4230,761,40,10,40000,19.23076923076923
2025,52033,3,20250102598400,1,2004.81,3,20250102598403,202501025984031,1329.72,45,Male,10,4130,641,40,2,35000,16.826923076923077
2025,52034,3,20250305879100,1,2310.56,1,20250305879101,202503058791011,2310.56,50,Male,10,430,60,50,73,80000,30.76923076923077
2025,52037,3,20240302355000,1,2381.43,1,20240302355001,202403023550012,2381.43,42,Male,10,3710,910,100,111,205000,39.42307692307692
2025,52038,3,20240301957700,1,2980.22,1,20240301957701,202403019577011,2980.22,26,Female,10,5840,711,65,111,78500,23.224852071005916
2025,52050,3,20250300653700,1,2306.94,1,20250300653701,202503006537011,2306.94,66,Male,10,220,60,42,111,80000,36.63003663003663
2025,52052,3,20250105224500,1,1417.31,1,20250105224501,202501052245011,1417.31,41,Female,10,430,741,50,111,200000,76.92307692307692
2025,52052,3,20250105224500,1,1417.31,2,20250105224502,202501052245021,1417.31,43,Male,10,4020,641,35,81,25000,13.736263736263735
2025,52052,3,20250105224500,1,1417.31,5,20250105224505,202501052245051,1937.75,18,Male,10,4140,641,40,40,600,0.28846153846153844
2025,52053,3,20241200816800,1,1703.65,1,20241200816801,202412008168011,1703.65,44,Female,10,2310,842,40,123,60000,28.846153846153847
2025,52062,3,20241305241100,1,1041.03,1,20241305241101,202413052411011,1041.03,47,Male,12,9420,400,55,73,150000,52.44755244755245
2025,52064,3,20251305206400,1,1496.73,1,20251305206401,202513052064011,1496.73,36,Male,10,4020,641,35,20,35000,19.23076923076923
2025,52066,3,20241305241900,1,1143.89,2,20251305206602,202513052066021,1143.89,32,Male,10,6260,60,40,71,30000,14.423076923076923
2025,52067,3,20251305206700,1,1312.3,2,20251305206702,202513052067021,1312.3,34,Male,10,8810,751,40,73,67000,32.21153846153846
2025,52068,3,20251305206800,1,1312.3,1,20251305206801,202513052068011,1312.3,37,Male,10,6260,60,40,73,156000,75.0
2025,52069,3,20251305206900,1,2961.0,1,20251305206901,202513052069011,2961.0,40,Male,10,9130,410,40,73,50000,24.03846153846154
2025,52070,3,20251305207000,1,1946.47,2,20251305207002,202513052070021,1946.47,40,Male,10,5120,612,50,73,150000,57.69230769230769
2025,52071,3,20251305207100,1,1234.45,1,20251305207101,202513052071011,1234.45,45,Female,10,3258,832,50,123,191000,73.46153846153847
2025,52071,3,20251305207100,1,1234.45,3,20251305207103,202513052071031,2008.83,19,Female,10,4720,810,55,81,25000,8.741258741258742
2025,52073,3,20251305207300,1,2096.63,1,20251305207301,202513052073011,2096.63,55,Female,10,5400,831,40,91,50000,24.03846153846154
2025,52075,3,20251305207500,1,2139.81,1,20251305207501,202513052075011,2139.81,43,Female,10,5700,810,45,111,60000,25.641025641025642
2025,52075,3,20251305207500,1,2139.81,3,20251305207503,202513052075031,2139.81,56,Male,10,2720,810,80,81,117000,28.125
2025,52077,3,20251305207700,1,1237.82,2,20251305207702,202513052077021,1237.82,53,Male,10,4710,531,40,73,80000,38.46153846153846
2025,52082,3,20251305208200,1,2872.81,1,20251305208201,202513052082011,2872.81,38,Female,10,3420,832,40,73,34320,16.5
2025,52083,3,20251305208300,1,2861.01,1,20251305208301,202513052083011,2861.01,32,Female,10,3420,831,40,73,18000,8.653846153846153
2025,52084,3,20251305208400,1,2663.36,1,20251305208401,202513052084011,2663.36,34,Female,10,540,711,40,73,3000,1.4423076923076923
2025,52088,3,20251305208800,1,1960.39,1,20251305208801,202513052088011,1960.39,67,Male,10,7750,351,40,111,79000,37.98076923076923
2025,52100,3,20251305210000,1,3121.5,1,20251305210001,202513052100011,3121.5,28,Male,10,9130,601,40,91,35520,17.076923076923077
2025,52100,3,20251305210000,1,3121.5,2,20251305210002,202513052100021,3121.5,31,Male,10,4010,641,40,111,33600,16.153846153846153
2025,52101,3,20251305210100,1,3143.61,1,20251305210101,202513052101011,3143.61,33,Male,10,1107,831,40,111,42000,20.192307692307693
2025,52101,3,20251305210100,1,3143.61,2,20251305210102,202513052101021,2234.32,61,Female,10,5510,410,40,73,30100,14.471153846153847
2025,52101,3,20251305210100,1,3143.61,3,20251305210103,202513052101031,7002.52,31,Male,10,9620,682,40,73,90000,43.26923076923077
2025,52102,3,20251305210200,1,1966.77,1,20251305210201,202513052102011,1966.77,35,Male,10,9130,410,50,81,62000,23.846153846153847
2025,52102,3,20251305210200,1,1966.77,2,20251305210202,202513052102021,1966.77,43,Female,10,7750,351,40,73,55000,26.442307692307693
2025,52103,3,20251305210300,1,1187.04,1,20251305210301,202513052103011,1187.04,53,Female,10,4020,641,40,73,26300,12.64423076923077
2025,52104,3,20251305210400,1,1682.63,2,20251305210402,202513052104021,1682.63,33,Female,10,430,810,45,111,45000,19.23076923076923
2025,52105,3,20251305210500,1,1393.84,1,20251305210501,202513052105011,1393.84,42,Female,10,5940,831,32,123,75000,45.07211538461539
2025,52106,3,20241305247600,1,1159.16,2,20241305247602,202413052476021,1159.16,57,Female,10,5165,842,40,73,50000,24.03846153846154
2025,52106,3,20241305247600,1,1159.16,3,20241305247603,202413052476031,3147.2,25,Male,10,9130,591,40,73,39000,18.75
2025,52108,3,20241305247800,1,1679.88,1,20241305247801,202413052478011,1679.88,51,Female,10,2310,842,40,123,82000,39.42307692307692
2025,52108,3,20241305247800,1,1679.88,2,20241305247802,202413052478021,1679.88,54,Male,10,140,391,40,81,50000,24.03846153846154
2025,52108,3,20241305247800,1,1679.88,3,20241305247803,202413052478031,1988.89,23,Female,10,7340,850,40,81,40000,19.23076923076923
2025,52108,3,20241305247800,1,1679.88,4,20241305247804,202413052478041,2034.57,20,Male,10,8965,391,40,73,25000,12.01923076923077
2025,52109,3,20251305210900,1,2116.21,2,20251305210902,202513052109021,2116.21,44,Female,10,3645,831,40,81,35000,16.826923076923077
2025,52111,3,20251305211100,1,1029.08,1,20251305211101,202513052111011,1029.08,60,Female,10,430,810,40,73,30000,14.423076923076923
2025,52111,3,20251305211100,1,1029.08,2,20251305211102,202513052111021,1029.08,32,Male,10,7750,120,40,73,40000,19.23076923076923
2025,52116,3,20240303440600,1,2051.96,1,20240303440601,202403034406011,2051.96,66,Male,10,100,530,40,92,100000,48.07692307692308
2025,52117,3,20240305036600,1,1633.1,1,20240305036601,202403050366011,1633.1,29,Female,10,700,751,40,81,34000,16.346153846153847
2025,52117,3,20240305036600,1,1633.1,2,20240305036602,202403050366021,1633.1,29,Male,10,5940,612,40,91,120000,57.69230769230769
2025,52118,3,20241202351200,1,1637.74,2,20241202351202,202412023512021,2549.56,20,Female,10,3850,910,50,81,30000,11.538461538461538
2025,52122,3,20240105644200,1,1967.54,1,20240105644201,202401056442011,1967.54,57,Female,10,5120,700,40,73,48742,23.433653846153845
2025,52122,3,20240105644200,1,1967.54,2,20240105644202,202401056442021,2355.04,32,Female,10,120,60,40,111,125000,60.09615384615385
2025,52123,3,20250202811000,1,2862.18,1,20250202811001,202502028110011,2862.18,68,Male,10,4760,581,40,73,35000,16.826923076923077
2025,52123,3,20250202811000,1,2862.18,2,20250202811002,202502028110021,2862.18,61,Female,10,5000,812,40,73,35000,16.826923076923077
2025,52124,3,20240300486600,1,2121.55,1,20240300486601,202403004866011,2121.55,67,Male,10,3060,840,40,124,222000,106.73076923076923
2025,52125,3,20241206610200,1,1314.23,2,20241206610202,202412066102021,1314.23,44,Male,10,5940,612,40,92,51000,24.51923076923077
2025,52126,3,20240100401900,1,2074.06,2,20240100401902,202401004019021,2074.06,61,Male,10,3540,270,40,81,55000,26.442307692307693
2025,52127,3,20250202756200,1,3987.68,1,20250202756201,202502027562011,3987.68,30,Male,10,9130,410,60,81,35000,11.217948717948717
2025,52127,3,20250202756200,1,3987.68,2,20250202756202,202502027562021,3987.68,29,Female,10,910,702,40,81,100000,48.07692307692308
2025,52129,3,20240102128100,1,1326.45,1,20240102128101,202401021281011,1326.45,28,Male,10,220,60,40,73,70000,33.65384615384615
2025,52129,3,20240102128100,1,1326.45,2,20240102128102,202401021281021,1326.45,28,Female,10,3645,840,40,73,60000,28.846153846153847
2025,52134,3,20240302397100,1,1249.76,1,20240302397101,202403023971011,1249.76,63,Female,10,4720,580,25,81,3000,2.3076923076923075
2025,52138,3,20241305250900,1,1390.81,2,20241305250902,202413052509021,1390.81,49,Female,10,2310,842,40,111,45000,21.634615384615383
2025,52138,3,20241305250900,1,1390.81,3,20241305250903,202413052509031,1574.1,26,Female,10,3255,840,40,111,70000,33.65384615384615
2025,52142,3,20250106738600,1,1727.3,1,20250106738601,202501067386011,1727.3,41,Male,10,50,331,40,111,120000,57.69230769230769
2025,52148,3,20241203169900,1,2464.18,1,20241203169901,202412031699011,2464.18,47,Female,10,136,840,50,123,220000,84.61538461538461
2025,52149,3,20241204265500,1,2122.96,1,20241204265501,202412042655011,2122.96,60,Female,10,9120,842,37,123,21000,10.914760914760915
2025,52150,3,20241200092900,1,1314.23,4,20241200092904,202412000929041,2133.25,17,Male,10,9620,900,20,71,10000,9.615384615384615
2025,52151,3,20241206507900,1,1068.38,2,20241206507902,202412065079021,1068.38,55,Male,10,10,511,40,81,1099999,528.845673076923
2025,52153,3,20231200010800,1,1485.28,1,20231200010801,202312000108011,1485.28,37,Male,10,230,842,45,123,115000,49.14529914529915
2025,52153,3,20231200010800,1,1485.28,2,20231200010802,202312000108021,1485.28,37,Female,10,50,60,45,123,105000,44.87179487179487
2025,52154,3,20250105833400,1,1411.27,1,20250105833401,202501058334011,1411.27,53,Male,10,7700,312,45,111,75000,32.05128205128205
2025,52156,3,20240201659300,1,2698.27,2,20240201659302,202402016593021,2698.27,68,Male,10,10,511,50,81,150000,57.69230769230769
2025,52160,3,20250202601200,1,2863.8,1,20250202601201,202502026012011,2863.8,50,Male,10,7420,442,60,111,130000,41.666666666666664
2025,52160,3,20250202601200,1,2863.8,2,20250202601202,202502026012021,2863.8,48,Female,10,4710,711,60,111,150000,48.07692307692308
2025,52162,3,20250303358000,1,1232.65,1,20250303358001,202503033580011,1232.65,35,Male,10,430,192,40,125,138500,66.58653846153847
2025,52162,3,20250303358000,1,1232.65,2,20250303358002,202503033580021,1232.65,33,Female,10,2300,842,25,111,15000,11.538461538461538
2025,52163,3,20250302513800,1,3482.23,1,20250302513801,202503025138011,3482.23,24,Male,10,1020,700,40,111,72000,34.61538461538461
2025,52163,3,20250302513800,1,3482.23,2,20250302513802,202503025138021,3482.23,23,Female,10,5940,732,40,111,62000,29.807692307692307
2025,52164,3,20240101471100,1,1234.72,1,20240101471101,202401014711011,1234.72,39,Female,10,5240,470,40,111,47000,22.596153846153847
2025,52164,3,20240101471100,1,1234.72,3,20240101471103,202401014711031,1277.01,40,Female,10,5240,631,40,73,52000,25.0
2025,52166,3,20240202174400,1,3816.21,1,20240202174401,202402021744011,3816.21,46,Male,10,4000,641,48,30,25000,10.01602564102564
2025,52166,3,20240202174400,1,3816.21,2,20240202174402,202402021744021,3816.21,45,Female,10,310,641,40,81,60000,28.846153846153847
2025,52167,3,20240101200300,1,1967.54,1,20240101200303,202401012003031,1967.54,58,Female,10,5700,682,40,81,23000,11.057692307692308
2025,52167,3,20240101200300,1,1967.54,2,20240101200302,202401012003021,1967.54,58,Male,10,7240,760,45,73,62000,26.495726495726494
2025,52168,3,20250203652300,1,1272.8,1,20250203652301,202502036523011,1272.8,57,Male,10,430,60,55,111,120000,41.95804195804196
2025,52168,3,20250203652300,1,1272.8,2,20250203652302,202502036523021,1272.8,49,Female,10,430,900,40,123,42000,20.192307692307693
